title,genres,popularity,release_date
The Night Porter,Drama,2.446733,03/04/1974
Play Dirty,Adventure|Drama|War,0.85998,01/01/1969
Ghost Machine,Action|Horror|Science Fiction|Thriller,0.641942,01/02/2009
Hanover Street,Drama|Romance|War,0.705465,18/05/1979
Abbott and Costello Meet the Mummy,Comedy,0.672687,01/06/1955
Detective Conan: The Phantom of Baker Street,Animation|Adventure|Mystery,0.75247,20/04/2002
Noises Off...,Comedy,1.207415,20/03/1992
The Thief and the Cobbler,Adventure|Fantasy|Animation|Science Fiction|Family,0.738113,23/09/1993
Wild Side,Action,0.597925,22/04/1995
Roadracers,Action|TV Movie|Drama,0.9214690000000001,22/07/1994
The King Maker,Action|Adventure|Drama|Romance,0.624566,20/10/2005
How to Murder Your Wife,Comedy,0.5571619999999999,26/01/1965
California Suite,Comedy|Drama|Romance,0.7340909999999999,15/12/1978
Sorority Row,Horror|Mystery|Thriller,1.33855,09/09/2009
Retroactive,Science Fiction|Thriller,1.0480459999999998,01/01/1997
The Boston Strangler,Crime|Drama|Mystery|Thriller,0.781339,08/10/1968
Ju-on: White Ghost,Horror,0.71108,27/06/2009
My Baby's Daddy,Comedy,0.6887270000000001,09/01/2004
Bitch Slap,Drama|Action|Comedy|Thriller|Crime,1.946822,16/05/2009
House of Games,Crime|Drama|Mystery|Thriller,0.500145,11/10/1987
Nomads,Thriller|Horror|Mystery,0.8586219999999999,07/03/1986
Wizards of Waverly Place: The Movie,Adventure|Comedy|Drama|Family|Fantasy,1.443239,28/08/2009
Lone Star,Drama|Mystery|Romance,1.148799,21/06/1996
Man with the Gun,Western,0.524771,05/11/1955
Pursued,Romance|Thriller|Western|Drama,0.514848,02/03/1947
The Outfit,Crime|Drama,0.7824300000000001,01/10/1973
The Blood on Satan's Claw,Horror|Thriller,1.303791,01/01/1971
No Mercy,Action|Crime|Thriller,1.0408979999999999,19/12/1986
The Storm Gate,Drama|History,0.727024,12/02/2006
The Devils,Drama,1.696007,11/09/2002
Prep & Landing,Animation|Fantasy|Family,0.5935090000000001,08/12/2009
Dr. Terror's House of Horrors,Horror,0.853319,23/02/1965
Rocket Singh: Salesman of the Year,Drama|Comedy|Romance,0.9774379999999999,11/12/2009
My One and Only,Comedy|Drama,1.275719,21/08/2009
Shrek in the Swamp Karaoke Dance Party,Animation|Comedy|Music,0.686327,01/01/2001
The Message,Adventure|Drama|Action|History,1.311069,09/03/1977
Lion of the Desert,Action|History|War,0.716921,17/04/1981
Tarzan The Ape Man,Action|Adventure,0.819476,30/04/1932
Under Suspicion,Crime|Drama|Thriller,0.714734,27/09/1991
The Tingler,Horror,1.193098,29/07/1959
White Zombie,Horror,1.045412,04/08/1932
The Fish Child,Drama|Thriller|Romance|Foreign,0.542996,06/02/2009
Naked Killer,Action|Crime|Romance,0.742634,03/12/1992
The Incredible Hulk Returns,Action|Drama|Adventure,0.797924,21/02/1988
The Trial of the Incredible Hulk,Adventure|Fantasy|Drama|Action|Science Fiction,1.302619,06/05/1989
The Brother from Another Planet,Comedy|Drama|Science Fiction,0.773508,07/09/1984
I Shot Andy Warhol,Drama,0.77187,01/05/1996
The Castle,Drama|Mystery,0.5849300000000001,01/01/1997
The Mudge Boy,Drama,0.97883,17/01/2003
Quatermass and the Pit,Horror|Science Fiction,1.421147,09/11/1967
Troll 2,Horror,0.500709,12/10/1990
Assassin's Creed: Lineage,Action|Drama|History,0.663291,25/10/2009
The Island of Dr. Moreau,Science Fiction,1.053623,13/07/1977
Boiling Point,Crime|Action|Comedy,1.1687889999999999,15/09/1990
Attack of the Crab Monsters,Horror|Science Fiction,1.208823,10/02/1957
In Love and War,Drama|Romance,1.016572,18/12/1996
Puppet Master,Horror,1.0398530000000001,12/10/1989
Puppet Master II,Horror,0.593955,28/11/1990
Oasis,Drama|Romance,0.611965,09/08/2002
Puppet Master 5: The Final Chapter,Horror,0.6495270000000001,21/09/1994
The Secret of Kells,Animation|Family|Fantasy,2.154098,09/02/2009
The Captain's Summit,Documentary,0.8194610000000001,12/04/2009
Pretty Baby,Drama|History,3.601512,05/04/1978
Spacehunter: Adventures in the Forbidden Zone,Adventure|Science Fiction,0.6406189999999999,20/05/1983
Babes In Toyland,Family|Fantasy|Drama|TV Movie|Adventure,0.76653,17/12/1987
The 12 Dogs of Christmas,Drama|Family,0.5068239999999999,01/11/2005
Ca$h,Crime|Thriller|Comedy,0.898559,01/01/2010
Black Scorpion,Action|Science Fiction,0.7387050000000001,22/08/1995
"Ladies and Gentlemen, the Fabulous Stains",Drama|Thriller|Music,0.626142,01/10/1982
The Sorcerer's Apprentice,Fantasy|Adventure|Action|Comedy|Drama,3.173273,13/07/2010
Saint John of Las Vegas,Comedy,1.053569,10/06/2009
The Nun's Story,Drama,1.577434,18/06/1959
The Earrings of Madame de...,Drama|Romance,0.704572,16/09/1953
The Strange Love of Martha Ivers,Drama,1.786605,24/07/1946
Desert Fury,Drama|Crime,1.112571,15/08/1947
Mishima: A Life in Four Chapters,Drama,0.568563,15/05/1985
The Voyeur,Drama|Romance,2.144039,27/01/1994
The Raspberry Reich,Drama|Action|Comedy|Thriller,1.255714,17/01/2004
Full Contact,Crime|Action|Thriller,0.809951,23/07/1992
Oklahoma!,Western|Music|Romance,0.501922,26/09/1999
The Land That Time Forgot,Adventure|Fantasy|Science Fiction,0.689437,13/08/1975
The Last American Virgin,Comedy,0.8996870000000001,26/06/1982
Lenny,Drama,1.1181860000000001,10/11/1974
Cold Showers,Drama,0.8054899999999999,14/05/2005
All Things Fair,War|Drama|Romance,0.815815,08/03/1995
Come Undone,Romance|Drama,0.7703,07/06/2000
The Hound of the Baskervilles,Mystery|Thriller,0.858714,31/03/1939
The Trench,War|Action|Drama,1.31009,17/09/1999
Tell-Tale,Drama|Horror|Mystery|Thriller,0.742945,24/04/2009
Liberty Heights,Drama,1.073209,17/11/1999
Silent Rage,Action|Horror|Science Fiction|Thriller,0.604532,02/04/1982
The Lonely Guy,Comedy|Romance,0.920834,27/01/1984
There Was a Crooked Man...,Western,0.874432,18/09/1970
A Muppets Christmas: Letters to Santa,Adventure|Comedy,0.701278,17/12/2008
The Greatest Show on Earth,Action|Drama|Romance,1.381697,10/01/1952
God Is Great and I'm Not,Comedy|Romance,0.539682,26/09/2001
Inception,Action|Thriller|Science Fiction|Mystery|Adventure,14.77922,14/07/2010
Amityville 3-D,Horror|Thriller,1.0651680000000001,18/11/1983
Lost in America,Comedy,0.882531,15/03/1985
S.O.B.,Comedy,1.223633,01/07/1981
Christmas Evil,Drama|Horror,0.784399,01/11/1980
Conquest,Action|Adventure|Fantasy|Horror,0.639972,02/06/1983
Kids Return,Comedy|Drama,0.72537,27/07/1996
Two-Lane Blacktop,Drama,1.311023,07/07/1971
Fingerprints,Mystery|Horror|Thriller,0.7248720000000001,15/10/2006
Long Time Dead,Horror|Thriller,0.678541,18/01/2002
Brave New World,Science Fiction|TV Movie,0.539167,19/04/1998
Mother,Comedy,0.8485299999999999,25/12/1996
Eye of the Tiger,Action|Drama,0.798819,07/07/1986
The Flight of Dragons,Animation|Fantasy|Family,1.177471,17/08/1982
Frankenhooker,Comedy|Horror|Science Fiction,0.768692,01/06/1990
G.O.R.A.,Adventure|Comedy|Science Fiction,0.687053,12/11/2004
The War Wagon,Western,0.666979,27/05/1967
Operation Dumbo Drop,Action|Adventure|Comedy|Family,0.792341,28/07/1995
Sappho,Drama|Romance,0.643731,29/02/2008
Cedar Boys,Crime|Drama,0.530986,30/07/2009
Mom and Dad Save the World,Adventure|Comedy|Family|Science Fiction,0.973693,24/07/1992
The Gingerdead Man,Comedy|Fantasy|Horror,0.5254880000000001,01/01/2005
Grotesque,Horror,0.697583,17/01/2009
Hair High,Horror|Animation|Comedy,1.21977,17/04/2004
Hideaway,Drama|Thriller,1.271592,03/03/1995
Cyber Wars,Action|Drama|Science Fiction|Thriller,0.5079819999999999,01/01/2004
The Marine 2,Action|Adventure|Drama|Thriller,1.143907,29/12/2009
Jack Frost,Fantasy|Horror|Comedy,0.755542,18/11/1997
Love Jones,Comedy|Drama|Romance,0.589214,14/03/1997
Pulse,Horror|Thriller,0.6576890000000001,10/02/2001
Phantom of the Paradise,Comedy|Fantasy|Horror|Music|Thriller,0.601314,31/10/1974
Charley Varrick,Action|Crime|Drama|Thriller,0.960808,19/09/1973
Tex,Drama,1.526283,30/07/1982
Malone,Action|Thriller,1.609428,01/05/1987
Maniac,Horror,0.525856,26/12/1980
Mazes and Monsters,Fantasy|Drama|Science Fiction,1.368335,27/12/1982
Braddock: Missing in Action III,Action|War,1.270873,22/01/1988
King's Ransom,Comedy|Crime,1.022992,22/04/2005
Black Moon,Fantasy|Science Fiction,1.225079,24/09/1975
Mrs. Miniver,Drama,0.77244,04/06/1942
Paranormal Entity,Horror|Mystery|Thriller,0.528525,22/12/2009
Lake Mungo,Horror|Thriller,0.6378189999999999,17/06/2008
Muscle Beach Party,Comedy,0.977017,25/03/1964
Megaforce,Adventure|Action|Science Fiction,0.550148,25/06/1982
Innocent Blood,Comedy|Horror|Thriller|Crime,0.533043,25/09/1992
Gacy,Crime|Drama,0.8904049999999999,13/05/2003
Polar Storm,Action|Science Fiction,0.8014439999999999,28/03/2009
Brannigan,Action|Crime|Drama|Mystery|Thriller,0.987129,21/03/1975
Crossing Delancey,Comedy|Drama|Romance,0.511804,16/09/1988
Next of Kin,Adventure|Drama|Action|Thriller,0.9440290000000001,20/10/1989
Shivers,Horror|Science Fiction,1.004008,10/10/1975
Touchez Pas au Grisbi,Action|Crime|Drama|Thriller,0.765763,16/03/1954
Better Than Sex,Romance|Drama|Comedy,0.570483,09/11/2000
Baby Face,Drama|Romance,0.570915,12/07/1933
Harvard Man,Drama,0.8317180000000001,01/01/2001
The Spiral Staircase,Crime|Drama|Horror|Mystery|Thriller,0.600314,06/02/1946
Nick Fury: Agent of S.H.I.E.L.D.,Science Fiction|Action,0.601377,26/05/1998
Fat Man and Little Boy,War|Drama|History,1.095221,20/10/1989
The Slumber Party Massacre,Comedy|Horror,0.886698,12/11/1982
Last Ride,Drama,0.5873430000000001,02/07/2009
The Toolbox Murders,Horror,0.511807,15/03/1978
The Crossing Guard,Drama|Thriller,0.979347,15/11/1995
The Wasp Woman,Horror|Thriller|TV Movie,0.540596,01/08/1996
The Panic in Needle Park,Drama|Romance,1.303962,13/07/1971
Extraordinary Measures,Drama,1.83907,21/01/2010
The Bounty Hunter,Action,2.062182,16/03/2010
Salt,Action|Mystery|Thriller,4.049449,21/07/2010
The Expendables,Thriller|Adventure|Action,6.450067,03/08/2010
The American,Crime|Drama|Thriller,1.1029309999999999,31/08/2010
The Other Guys,Action|Comedy|Crime,3.049512,06/08/2010
The Mechanic,Action|Thriller|Crime,3.6088489999999998,13/01/2011
Greenberg,Comedy|Drama|Romance,0.674103,26/03/2010
High School,Comedy,0.541981,03/06/2010
Rabbit Hole,Drama,0.9757469999999999,16/12/2010
The Runaways,Drama|Music,1.664291,19/03/2010
Forget Me Not,Drama|Horror|Romance,0.8200059999999999,22/10/2009
Gotcha!,Action|Comedy|Thriller,0.777597,03/05/1985
The People That Time Forgot,Adventure|Fantasy|Science Fiction,0.864301,06/07/1977
"Scotland, Pa.",Comedy|Crime,1.141305,15/03/2001
The Best Man,Comedy|Romance,1.287298,09/07/2005
"You're Out of Your Mind, Madicken",Family,0.943838,14/12/1979
Citizen Toxie: The Toxic Avenger IV,Comedy|Horror,1.11247,01/11/2001
The Erotic Misadventures of the Invisible Man,Science Fiction|Comedy,0.92825,18/11/2003
"Richard Pryor: I Ain't Dead Yet, #*%$#@!!",Comedy,0.5703189999999999,01/01/2003
Black Sunday,Horror,0.509759,11/08/1960
Ride Lonesome,Action|Western,0.829167,15/02/1959
Night of the Demons,Horror,0.973089,30/08/2009
The Banker,Crime|Thriller|Horror,0.526896,20/12/1989
An American Tail: The Mystery of the Night Monster,Adventure|Fantasy|Animation|Science Fiction|Mystery|Family,1.335656,04/02/1999
Deep Space,Horror|Science Fiction,0.632614,01/05/1988
Nothing Left to Do but Cry,Comedy,0.576663,20/12/1984
D.C. Cab,Adventure|Comedy|Crime,0.531574,16/12/1983
Wish Upon a Star,Family|Comedy|Fantasy,0.858246,12/11/1996
The Last Time,Drama|Romance,0.7093079999999999,01/10/2006
The Satan Bug,Mystery|Science Fiction|Thriller|Crime,0.529587,26/03/1965
Mister Frost,Horror|Thriller,0.525043,11/09/1990
High Sierra,Adventure|Drama|Thriller|Crime,0.9445,25/01/1941
Red Riding Hood,Horror|Drama|Thriller,0.664977,01/01/2003
Road House 2: Last Call,Adventure|Action|Thriller|Crime,0.5840890000000001,18/07/2006
Wonderful World,Comedy|Drama|Romance,0.605388,01/01/2009
The Filth and the Fury,Documentary|Music,0.723197,29/03/2000
55 Days at Peking,Action|Drama|History,1.34017,06/05/1963
Slumber Party Massacre III,Horror|Comedy,0.586082,07/09/1990
Sometimes They Come Back,Drama|Horror|Thriller,1.746532,07/05/1991
Sometimes They Come Back... Again,Horror,0.567517,03/09/1996
The Neverending Story III: Escape from Fantasia,Family|Fantasy,1.578351,26/10/1994
Hana and Alice,Drama|Comedy|Romance,0.721295,13/03/2004
The Thing Called Love,Music|Drama|Romance,0.757663,16/07/1993
Basket Case,Comedy|Horror,1.260116,14/04/1982
Brain Damage,Comedy|Horror,0.580024,15/04/1988
Basket Case 2,Horror,0.516045,02/03/1990
They Might Be Giants,Comedy|Mystery|Thriller,0.5152399999999999,09/06/1971
Universal Soldier III: Unfinished Business,Action|Science Fiction,0.51177,01/12/1999
Halloweentown,Adventure|Comedy|Family|Fantasy|Horror|TV Movie,0.581303,10/11/1998
For Whom the Bell Tolls,Drama|History|Romance|Thriller,1.5187110000000001,12/07/1943
Prick Up Your Ears,Drama,0.6041310000000001,17/04/1987
PT 109,Drama|War,0.6679430000000001,19/06/1963
Kevin Hart: I'm a Grown Little Man,Comedy,0.591377,03/02/2009
Battletruck,Science Fiction,0.8253510000000001,01/01/1982
Macbeth,Drama,0.608524,01/10/1948
Rider on the Rain,Thriller|Crime,0.766993,21/01/1970
The Curse of the Komodo,Horror|Science Fiction,0.630899,09/04/2004
Little Caesar,Drama|Action|Crime,1.6941650000000001,09/01/1931
Love Wrecked,Family|Romance,1.8516419999999998,01/11/2005
Call of the Wild,Adventure,0.588939,12/06/2009
Airport 1975,Action|Adventure|Drama|Thriller,1.248621,18/10/1974
Micmacs,Action|Comedy|Crime,1.224545,28/10/2009
Formula of Love,Romance|Comedy,0.584785,01/01/1984
Hombre,Action|Drama|Western,1.523326,21/03/1967
The Governor's Wife,Crime|Mystery|Thriller|TV Movie,0.677021,21/09/2008
Kabadayı,Action|Crime|Drama,0.671133,14/12/2007
O... Çocukları,Comedy|Drama,0.612716,16/05/2008
Cruising,Action|Drama|Mystery|Thriller,1.588543,23/09/1980
Metallica: Français Pour Une Nuit,Music,0.692325,06/07/2009
Turk 182!,Action|Comedy|Drama,0.523583,15/02/1985
Werewolf of London,Fantasy|Horror|Drama,0.723669,13/05/1935
Dead End,Crime|Drama,1.1358629999999998,27/08/1937
Far from Home,Thriller,0.5946199999999999,30/06/1989
Far from Home: The Adventures of Yellow Dog,Action|Adventure|Drama|Family,0.693916,13/01/1995
Serious Moonlight,Action|Comedy|Romance,0.699979,04/12/2009
Senior Trip,Comedy,0.807976,08/09/1995
Dr. Dolittle: Tail to the Chief,Comedy|Family|Fantasy,0.780468,04/03/2008
Madea's Family Reunion,Comedy,0.665461,25/01/2002
Kama Sutra - A Tale of Love,Drama|History|Romance,1.473755,11/09/1996
Bangkok Hilton,Drama,0.594933,05/11/1989
"Give 'em Hell, Malone",Action|Crime|Mystery|Thriller,0.915499,01/01/2009
Sonny,Crime|Drama,0.942161,26/10/2002
A Walk on the Moon,Drama|Romance,1.123695,29/01/1999
If These Walls Could Talk 2,Romance|Drama,0.881332,05/03/2000
Thumbelina,Animation|Drama|Family|Fantasy,2.785299,30/03/1994
Frosty Returns,Animation|Family,0.638966,01/12/1992
The Ghoul,Romance|Drama|Horror|Action|Mystery,0.53517,01/08/1933
Phoenix,Drama|Thriller|Crime|Romance,0.54109,04/09/1998
City Island,Drama|Comedy,0.848218,06/03/2009
Blood and Black Lace,Horror|Mystery|Thriller,0.9376399999999999,13/03/1964
SubUrbia,Comedy|Drama,1.0554709999999998,07/02/1996
The Messenger,Drama|History,1.386639,13/11/2009
In Which We Serve,Drama|War,0.70219,16/09/1942
Carousel,Music,0.8112550000000001,16/02/1956
Delirious,Fantasy|Comedy|Romance,1.267895,09/08/1991
The Gruffalo,Animation|Family,1.533255,25/12/2009
A Thin Line Between Love and Hate,Comedy|Thriller|Crime|Romance,0.957952,04/04/1996
Safe House,Thriller,0.728223,01/07/1998
Seems Like Old Times,Comedy|Romance,0.522039,19/12/1980
Pulp,Mystery|Crime|Drama,0.587709,01/11/1972
Dinosaur Island,Adventure|Comedy|Fantasy,0.821939,23/03/1994
"They Shoot Horses, Don't They?",Drama,1.0461479999999999,10/12/1969
Ninja III: The Domination,Horror|Action,0.745263,14/09/1984
A Matter of Life and Death,Fantasy|Drama|Romance,0.6319739999999999,22/08/1946
Tucker: The Man and His Dream,Drama,1.2290299999999998,12/08/1988
Hachi: A Dog's Tale,Drama|Family,3.055038,13/06/2009
Sylvia,Drama|Romance,0.685751,17/10/2003
Emmanuelle II,Drama|Romance,1.7904240000000002,15/12/1975
Chloe,Drama|Thriller|Mystery,2.123118,25/03/2009
Baadasssss!,Drama,0.9061889999999999,20/01/2004
Return of the Living Dead 3,Comedy|Science Fiction|Romance|Horror,1.296187,01/10/1993
Gambit,Action|Comedy|Crime,0.9955700000000001,16/12/1966
Jingle Bells,Family,0.516127,01/01/1999
The Three Faces of Eve,Drama|Mystery,1.145498,23/12/1957
Cactus Flower,Comedy|Romance,0.521433,16/12/1969
The Man in the Gray Flannel Suit,Drama,0.7178760000000001,08/05/1956
Queen Bee,Drama,0.840151,07/11/1955
Eugénie,Drama|Thriller,0.686088,05/04/1973
The Swan Princess: The Mystery of the Enchanted Kingdom,Fantasy|Animation|Family,0.759844,04/08/1998
Hammett,Drama|Thriller|Mystery,0.556868,17/09/1982
The Body,Drama|Mystery|Romance|Thriller,1.320555,13/04/2001
Nightmare City,Horror,0.5075149999999999,11/12/1980
Aurora Borealis,Drama|Romance,0.506213,22/04/2005
I Will Fight No More Forever,Action|Drama|Western|War,0.5098560000000001,13/04/1975
Emmanuelle and the Last Cannibals,Adventure|Horror,1.8520599999999998,21/10/1977
Emmanuelle Around the World,Drama|Horror|Romance,0.7399020000000001,16/09/1977
Delirium: Photo of Gioia,Horror,0.5778840000000001,02/04/1987
The Ladies Man,Comedy,0.809013,21/06/1961
Heidi,Drama|Family,0.6511020000000001,15/10/1937
Def Jam's How to Be a Player,Comedy|Romance,0.690131,06/08/1997
Case 39,Horror|Mystery|Thriller,1.880263,13/08/2009
The Mad Magician,Horror|Thriller|Mystery,1.425726,19/05/1954
House of Fury,Comedy|Action,0.709692,31/03/2005
Gardens of Stone,Drama|History,0.594403,05/05/1987
Date With an Angel,Comedy|Fantasy|Romance|Science Fiction,0.742811,20/11/1987
The Silent Scream,Horror|Thriller,1.253927,23/11/1979
Husbands and Wives,Romance|Comedy|Drama,0.7808229999999999,18/09/1992
The Werewolf Versus the Vampire Woman,Horror,0.62979,17/05/1971
Tuff Turf,Drama|Action|Romance,1.031219,11/01/1985
Love Exposure,Action|Comedy|Drama|Romance,0.9394020000000001,29/11/2008
Footlight Parade,Comedy|Music|Romance,0.573091,21/10/1933
No Way Out,Crime|Drama|Thriller,0.9813850000000001,16/08/1950
Walker,Drama|History|Western,1.186623,04/12/1987
The Rift,Action|Horror|Mystery|Science Fiction|Thriller,0.507784,09/03/1990
Deceived,Thriller,0.714411,27/09/1991
A Dangerous Man,Action|Adventure|Thriller,1.045568,01/01/2009
The Survivors,Drama|Comedy,1.530404,24/06/1983
The Key,Romance|Drama,4.471378,18/10/1983
Where Time Began,Family|Science Fiction|Adventure,0.568457,15/08/1977
I Died a Thousand Times,Thriller|Drama|Crime,0.940902,09/11/1955
Theatre of Blood,Comedy|Horror,0.807334,15/03/1973
Open Graves,Horror|Thriller,1.008767,19/09/2009
The Pit and the Pendulum,Fantasy|Horror|Drama,0.515383,12/08/1961
Dementia 13,Horror|Thriller,1.189158,25/09/1963
A.I. Assault,Thriller|Science Fiction,0.7060420000000001,11/09/2006
Universal Soldier: Regeneration,Adventure|Action|Science Fiction|Thriller,0.9004200000000001,01/10/2009
The Poseidon Adventure,Adventure|Drama|Thriller|Action,0.987303,20/11/2005
The Winslow Boy,Drama,0.579653,16/04/1999
Uncertainty,Drama|Thriller|Romance,1.4477229999999999,15/11/2009
The Harder They Fall,Drama,0.676269,09/05/1956
Sorceress,Fantasy|Horror|Thriller,0.7688659999999999,04/01/1995
Crazy for Christmas,Drama|Romance,0.506192,25/12/2005
Cadence,Drama,0.670175,31/12/1990
Roadblock,Crime,0.668345,17/09/1951
Splendor in the Grass,Drama|Romance,1.066185,10/10/1961
The Heiress,Drama|Romance,0.715064,06/10/1949
Antibody,Action|Horror|Science Fiction|Thriller,1.103046,04/12/2002
