Vegard Ulvang,M,28.0,1992,Cross Country Skiing,Gold
Vegard Ulvang,M,30.0,1994,Cross Country Skiing,Silver
"Heinrich-Otto ""Heinz"" Ulzheimer",M,26.0,1952,Athletics,Bronze
"Heinrich-Otto ""Heinz"" Ulzheimer",M,26.0,1952,Athletics,Bronze
Murad Mustafayevich Umakhanov,M,23.0,2000,Wrestling,Gold
Nina Dmytrivna Umanets,F,24.0,1980,Rowing,Silver
Aminu Umar,M,21.0,2016,Football,Bronze
Sadiq Umar,M,19.0,2016,Football,Bronze
Gintautas Ionovich Umaras,M,25.0,1988,Cycling,Gold
Gintautas Ionovich Umaras,M,25.0,1988,Cycling,Gold
Mindaugas Umaras,M,20.0,1988,Cycling,Gold
Makhmud Bedalovich Umarov,M,32.0,1956,Shooting,Silver
Makhmud Bedalovich Umarov,M,35.0,1960,Shooting,Silver
Thawee Umponmaha,M,24.0,1984,Boxing,Silver
Unai Vergara Dez-Caballero,M,23.0,2000,Football,Silver
Maider Unda Gonzlez de Audicana,F,35.0,2012,Wrestling,Bronze
George Bernard Underwood,M,19.0,1904,Athletics,Gold
Kjetil Undset,M,21.0,1992,Rowing,Silver
Kjetil Undset,M,25.0,1996,Rowing,Silver
Lutz Unger,M,21.0,1972,Swimming,Bronze
Lutz Unger,M,21.0,1972,Swimming,Silver
Werner Unger,M,33.0,1964,Football,Bronze
Teodora Ungureanu (-Cepoi),F,15.0,1976,Gymnastics,Silver
Teodora Ungureanu (-Cepoi),F,15.0,1976,Gymnastics,Silver
Teodora Ungureanu (-Cepoi),F,15.0,1976,Gymnastics,Bronze
Mikls Ungvri,M,31.0,2012,Judo,Silver
Lisa Unruh,F,28.0,2016,Archery,Silver
Laura Emma Unsworth,F,24.0,2012,Hockey,Bronze
Laura Emma Unsworth,F,28.0,2016,Hockey,Gold
Uwe Unterwalder,M,22.0,1972,Cycling,Silver
Uwe Unterwalder,M,30.0,1980,Cycling,Silver
Martti Uosikkinen,M,22.0,1932,Gymnastics,Bronze
Martti Uosikkinen,M,26.0,1936,Gymnastics,Bronze
Nicole Uphoff-Becker (-Selke),F,21.0,1988,Equestrianism,Gold
Nicole Uphoff-Becker (-Selke),F,21.0,1988,Equestrianism,Gold
Nicole Uphoff-Becker (-Selke),F,25.0,1992,Equestrianism,Gold
Nicole Uphoff-Becker (-Selke),F,25.0,1992,Equestrianism,Gold
Helen Lesley Upperton,F,30.0,2010,Bobsleigh,Silver
Rigoberto Urn Urn,M,25.0,2012,Cycling,Silver
Uranchimegiin Mnkh-Erdene,M,30.0,2012,Boxing,Bronze
Anton Urban,M,30.0,1964,Football,Silver
Stanisaw Urban,M,24.0,1932,Rowing,Bronze
Klaus Urbanczyk,M,24.0,1964,Football,Bronze
Dorota Urbaniak,F,28.0,2000,Rowing,Bronze
Marta Urbanov (-Dahelov),F,19.0,1980,Hockey,Silver
"Ignacio ""Iaki"" Urdangarn Liebaert",M,28.0,1996,Handball,Bronze
"Ignacio ""Iaki"" Urdangarn Liebaert",M,32.0,2000,Handball,Bronze
Alberto Urdiales Mrquez,M,27.0,1996,Handball,Bronze
Alberto Urdiales Mrquez,M,31.0,2000,Handball,Bronze
Santos Vasquito Urdinarn Barrena,M,24.0,1924,Football,Gold
Santos Vasquito Urdinarn Barrena,M,28.0,1928,Football,Gold
Alejandro Urgells Guibot,M,21.0,1972,Basketball,Bronze
Yoandri Urgells Cobas,M,23.0,2004,Baseball,Gold
Yoandri Urgells Cobas,M,27.0,2008,Baseball,Silver
Jon Emili Uriarte,M,26.0,1988,Volleyball,Bronze
Cenaida Cebastiana Uribe Medina,F,22.0,1988,Volleyball,Silver
Oktay Urkal,M,26.0,1996,Boxing,Silver
Aleksey Yevgenyevich Urmanov,M,20.0,1994,Figure Skating,Gold
Diyorbek Urozboyev,M,22.0,2016,Judo,Bronze
Ermidelio Urrutia Quiroga,M,28.0,1992,Baseball,Gold
Mara Isabel Urrutia Ocor,F,35.0,2000,Weightlifting,Gold
Osmani Urrutia Ramrez,M,28.0,2004,Baseball,Gold
Wiltrud Urselmann (-Haverkamp),F,18.0,1960,Swimming,Silver
Giorgio Ursi,M,22.0,1964,Cycling,Silver
Storm Uru,M,27.0,2012,Rowing,Bronze
Marius Daniel Urzic,M,20.0,1996,Gymnastics,Silver
Marius Daniel Urzic,M,24.0,2000,Gymnastics,Gold
Marius Daniel Urzic,M,28.0,2004,Gymnastics,Bronze
Marius Daniel Urzic,M,28.0,2004,Gymnastics,Silver
Dmitry Arkadyevich Ushakov,M,23.0,2012,Trampolining,Silver
Konstantin Anatolyevich Ushakov,M,30.0,2000,Volleyball,Silver
Konstantin Anatolyevich Ushakov,M,34.0,2004,Volleyball,Bronze
Zhaksylyk Amiraliyevich Ushkempirov,M,29.0,1980,Wrestling,Gold
Konstantin Vyacheslavovich Ushkov,M,18.0,1996,Swimming,Silver
Oleksandr Oleksandrovych Usik,M,25.0,2012,Boxing,Gold
Veljko Uskokovi,M,29.0,2000,Water Polo,Bronze
Yana Viktorovna Uskova,F,22.0,2008,Handball,Silver
Maiya Valentinovna Usova (-Orletskaya),F,27.0,1992,Figure Skating,Bronze
Maiya Valentinovna Usova (-Orletskaya),F,29.0,1994,Figure Skating,Silver
Luis Mara Usoz Quintana,M,27.0,1960,Hockey,Bronze
Pablo Usoz Ciriza,M,27.0,1996,Hockey,Silver
scar Alfredo Ustari,M,22.0,2008,Football,Gold
Nataliya Andreyevna Ustinova,F,19.0,1964,Swimming,Bronze
Tetiana Illivna Ustiuzhanina,F,27.0,1992,Rowing,Bronze
Bettina Ustrowski,F,15.0,1992,Swimming,Silver
Jerzy Ustupski,M,25.0,1936,Rowing,Bronze
Yevgeny Romanovich Ustyugov,M,24.0,2010,Biathlon,Gold
Yevgeny Romanovich Ustyugov,M,24.0,2010,Biathlon,Bronze
Yevgeny Romanovich Ustyugov,M,28.0,2014,Biathlon,Gold
Anna Vladimirovna Ustyukhina,F,27.0,2016,Water Polo,Bronze
Stefan Ute,M,25.0,2000,Canoeing,Bronze
Sunday Uti,M,21.0,1984,Athletics,Bronze
Beatrice Utondu (-Okoye),F,22.0,1992,Athletics,Bronze
Ivan Stepanovich Utrobin,M,29.0,1964,Cross Country Skiing,Bronze
Reika Utsugi,F,37.0,2000,Softball,Silver
Reika Utsugi,F,41.0,2004,Softball,Bronze
Nils Gunnar Utterberg,M,21.0,1964,Canoeing,Gold
Andrew Utting,M,26.0,2004,Baseball,Silver
Peter Utzschneider,M,25.0,1972,Bobsleigh,Gold
Peter Utzschneider,M,25.0,1972,Bobsleigh,Bronze
Peter Utzschneider,M,29.0,1976,Bobsleigh,Bronze
Jaak Uudme,M,25.0,1980,Athletics,Gold
Markku Juhani Uusipaavalniemi,M,39.0,2006,Curling,Silver
Aleksandr Nikolayevich Uvarov,M,33.0,1956,Ice Hockey,Gold
Bruno Uvini Bortolana,M,21.0,2012,Football,Silver
Eduard Uvra,M,22.0,1984,Ice Hockey,Silver
Jochem Simon Uytdehaage,M,25.0,2002,Speed Skating,Silver
Jochem Simon Uytdehaage,M,25.0,2002,Speed Skating,Gold
Jochem Simon Uytdehaage,M,25.0,2002,Speed Skating,Gold
Ossi Reijo Juhani Vnnen,M,33.0,2014,Ice Hockey,Bronze
"Willemien ""Wiljon"" Vaandrager (-Cornelisse)",F,26.0,1984,Rowing,Bronze
Petra Maria Pauliina Vaarakallio,F,22.0,1998,Ice Hockey,Bronze
Michal Maria Edmondus Michel Vaarten,M,19.0,1976,Cycling,Silver
Dorina Vaccaroni,F,20.0,1984,Fencing,Bronze
Dorina Vaccaroni,F,24.0,1988,Fencing,Silver
Dorina Vaccaroni,F,28.0,1992,Fencing,Gold
Rostislav Vclavek,M,33.0,1980,Football,Gold
Gennady Viktorovich Vaganov,M,23.0,1960,Cross Country Skiing,Bronze
Gennady Viktorovich Vaganov,M,27.0,1964,Cross Country Skiing,Bronze
Lars Magnus Vgberg,M,34.0,2002,Curling,Gold
Bjrne Viktor Vgg,M,28.0,1984,Fencing,Silver
Jrg Vaihinger,M,25.0,1988,Athletics,Bronze
Philip Bryn Vaile,M,32.0,1988,Sailing,Gold
Michel Vaillancourt,M,21.0,1976,Equestrianism,Silver
Sarah Marie Vaillancourt,F,20.0,2006,Ice Hockey,Gold
Sarah Marie Vaillancourt,F,24.0,2010,Ice Hockey,Gold
Nelson Beasley Vails,M,23.0,1984,Cycling,Silver
Rytis Vaivila,M,25.0,1996,Basketball,Bronze
Attila Sandr Vajda,M,21.0,2004,Canoeing,Bronze
Attila Sandr Vajda,M,25.0,2008,Canoeing,Gold
Aleksey Ivanovich Vakhonin,M,29.0,1964,Weightlifting,Gold
Mukhran Vakht'angadze,M,27.0,2000,Wrestling,Bronze
Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,1992,Cross Country Skiing,Bronze
Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,1992,Cross Country Skiing,Bronze
Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,1992,Cross Country Skiing,Bronze
Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,1992,Cross Country Skiing,Bronze
Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,1992,Cross Country Skiing,Gold
Yelena Valeryevna Vlbe (Trubitsyna-),F,25.0,1994,Cross Country Skiing,Gold
Yelena Valeryevna Vlbe (Trubitsyna-),F,29.0,1998,Cross Country Skiing,Gold
Fulvio Valbusa,M,28.0,1998,Cross Country Skiing,Silver
Fulvio Valbusa,M,36.0,2006,Cross Country Skiing,Gold
Sabina Valbusa,F,34.0,2006,Cross Country Skiing,Bronze
Martina Valcepina,F,21.0,2014,Short Track Speed Skating,Bronze
Emil Valchev,M,30.0,1980,Volleyball,Silver
Enyu Valchev Dimov,M,24.0,1960,Wrestling,Bronze
Enyu Valchev Dimov,M,28.0,1964,Wrestling,Gold
Enyu Valchev Dimov,M,32.0,1968,Wrestling,Silver
Milda Valiukait,F,22.0,2016,Rowing,Bronze
Carmen Laura Valds Capote,F,17.0,1972,Athletics,Bronze
Jorge Luis Valds Berriel,M,31.0,1992,Baseball,Gold
"Alberto Vldes Lacarra, Jr.",M,29.0,1980,Equestrianism,Bronze
"Jesus ""Jesse"" Valdez",M,25.0,1972,Boxing,Bronze
Maigonis Valdmanis,M,18.0,1952,Basketball,Silver
Maigonis Valdmanis,M,23.0,1956,Basketball,Silver
Maigonis Valdmanis,M,26.0,1960,Basketball,Silver
Natalia Valeeva,F,22.0,1992,Archery,Bronze
Natalia Valeeva,F,22.0,1992,Archery,Bronze
Ingrit Lorena Valencia Victoria,F,27.0,2016,Boxing,Bronze
Ale Valenta,M,29.0,2002,Freestyle Skiing,Gold
Jennifer Valente,F,21.0,2016,Cycling,Silver
Lidia Valentn Prez,F,31.0,2016,Weightlifting,Bronze
Melanie M. Valerio,F,27.0,1996,Swimming,Gold
"Valeska ""Valeskinha"" dos Santos Menezes",F,32.0,2008,Volleyball,Gold
Linda Vlimki,F,19.0,2010,Ice Hockey,Bronze
Remigijus Valiulis,M,21.0,1980,Athletics,Gold
Jorma Rainer Valkama,M,28.0,1956,Athletics,Bronze
Jean-Charles Valladont,M,27.0,2016,Archery,Silver
Franco Valle,M,24.0,1964,Boxing,Bronze
Thibaut Vallette,M,42.0,2016,Equestrianism,Gold
Mario Vallotto,M,26.0,1960,Cycling,Gold
Andrew Orlando Valmon,M,23.0,1988,Athletics,Gold
Andrew Orlando Valmon,M,27.0,1992,Athletics,Gold
Antoine Valois-Fortier,M,22.0,2012,Judo,Bronze
Frantiek Valoek,M,27.0,1964,Football,Silver
"Yelena Aleksandrovna Valova (-Vasilyeva, -Galusha)",F,21.0,1984,Figure Skating,Gold
"Yelena Aleksandrovna Valova (-Vasilyeva, -Galusha)",F,25.0,1988,Figure Skating,Silver
Albert Ivanovych Valtin,M,22.0,1960,Basketball,Silver
Istvn Vmos,M,22.0,1980,Gymnastics,Bronze
Evi Van Acker,F,26.0,2012,Sailing,Bronze
Franziska van Almsick,F,14.0,1992,Swimming,Bronze
Franziska van Almsick,F,14.0,1992,Swimming,Silver
Franziska van Almsick,F,14.0,1992,Swimming,Bronze
Franziska van Almsick,F,14.0,1992,Swimming,Silver
Franziska van Almsick,F,18.0,1996,Swimming,Silver
Franziska van Almsick,F,18.0,1996,Swimming,Bronze
Franziska van Almsick,F,18.0,1996,Swimming,Silver
Franziska van Almsick,F,22.0,2000,Swimming,Bronze
Franziska van Almsick,F,26.0,2004,Swimming,Bronze
Franziska van Almsick,F,26.0,2004,Swimming,Bronze
Wietse Cornelis van Alten,M,21.0,2000,Archery,Bronze
Naomi Frances van As,F,25.0,2008,Hockey,Gold
Naomi Frances van As,F,28.0,2012,Hockey,Gold
Naomi Frances van As,F,33.0,2016,Hockey,Silver
Florent Van Aubel,M,24.0,2016,Hockey,Silver
Greg Van Avermaet,M,31.0,2016,Cycling,Gold
"Jacoba Maria Jozina ""Coby"" van Baalen (Dorresteijn-)",F,43.0,2000,Equestrianism,Silver
Harry Van Barneveld,M,29.0,1996,Judo,Bronze
"Charlotte Willemijn ""Lotte"" van Beek",F,22.0,2014,Speed Skating,Bronze
"Charlotte Willemijn ""Lotte"" van Beek",F,22.0,2014,Speed Skating,Gold
Iefke van Belkum,F,22.0,2008,Water Polo,Gold
"Cornelia ""Conny"" van Bentum",F,14.0,1980,Swimming,Bronze
"Cornelia ""Conny"" van Bentum",F,18.0,1984,Swimming,Silver
"Cornelia ""Conny"" van Bentum",F,23.0,1988,Swimming,Silver
Lon Hendrik Jan van Bon,M,20.0,1992,Cycling,Silver
Rodney Van Buizen,M,23.0,2004,Baseball,Silver
George W. Van Cleaf,M,24.0,1904,Water Polo,Gold
Ivo Van Damme,M,22.0,1976,Athletics,Silver
Ivo Van Damme,M,22.0,1976,Athletics,Silver
"Sebastiaan Jacques Henri ""Bas"" van de Goor",M,24.0,1996,Volleyball,Gold
Mike Willem Frank van de Goor,M,23.0,1996,Volleyball,Gold
"Frederik Robbert ""Freek"" van de Graaff",M,20.0,1964,Rowing,Bronze
Jan van de Graaff,M,20.0,1964,Rowing,Bronze
Fleur Nicolette Andrea van de Kieft,F,22.0,1996,Hockey,Bronze
Fleur Nicolette Andrea van de Kieft,F,26.0,2000,Hockey,Bronze
Robert Van de Walle,M,26.0,1980,Judo,Gold
Robert Van de Walle,M,34.0,1988,Judo,Bronze
Gillian Maria Elisabeth van den Berg,F,36.0,2008,Water Polo,Gold
Stephan van den Berg,M,22.0,1984,Sailing,Gold
"Marinus ""Rinus"" van den Berge",M,24.0,1924,Athletics,Bronze
Dillianne van den Boogaard,F,21.0,1996,Hockey,Bronze
Dillianne van den Boogaard,F,26.0,2000,Hockey,Bronze
Marieke van den Ham,F,25.0,2008,Water Polo,Gold
Taco Hajo van den Honert,M,22.0,1988,Hockey,Bronze
Taco Hajo van den Honert,M,30.0,1996,Hockey,Gold
Pieter Cornelis Martijn van den Hoogenband,M,22.0,2000,Swimming,Bronze
Pieter Cornelis Martijn van den Hoogenband,M,22.0,2000,Swimming,Gold
Pieter Cornelis Martijn van den Hoogenband,M,22.0,2000,Swimming,Gold
Pieter Cornelis Martijn van den Hoogenband,M,22.0,2000,Swimming,Bronze
Pieter Cornelis Martijn van den Hoogenband,M,26.0,2004,Swimming,Gold
Pieter Cornelis Martijn van den Hoogenband,M,26.0,2004,Swimming,Silver
Pieter Cornelis Martijn van den Hoogenband,M,26.0,2004,Swimming,Silver
Anna van der Breggen,F,26.0,2016,Cycling,Gold
Anna van der Breggen,F,26.0,2016,Cycling,Bronze
Cameron van der Burgh,M,24.0,2012,Swimming,Gold
Cameron van der Burgh,M,28.0,2016,Swimming,Silver
Dennis van der Geest,M,29.0,2004,Judo,Bronze
"Robert ""Bobbie"" van der Graaf",M,20.0,1964,Rowing,Bronze
"Johannes Martinus ""Martin"" van der Horst",M,27.0,1992,Volleyball,Silver
Robert Adriaan van der Horst,M,27.0,2012,Hockey,Silver
Anna Magdalene Van der Kamp,F,24.0,1996,Rowing,Silver
Kirsten Irene Merian van der Kolk (-Aardewijn),F,28.0,2004,Rowing,Bronze
Kirsten Irene Merian van der Kolk (-Aardewijn),F,32.0,2008,Rowing,Gold
Everwijn Johan Maarten van der Linden,M,27.0,1996,Rowing,Silver
Ilse Suzanne van der Meijden,F,19.0,2008,Water Polo,Gold
"Roelof Anttonius ""Olof"" van der Meulen",M,23.0,1992,Volleyball,Silver
"Roelof Anttonius ""Olof"" van der Meulen",M,27.0,1996,Volleyball,Gold
"Adriana ""Diane"" van der Plaats",F,17.0,1988,Swimming,Silver
Jos Mara van der Ploeg Garca,M,34.0,1992,Sailing,Gold
Macha Alexandra van der Vaart,F,28.0,2000,Hockey,Bronze
Macha Alexandra van der Vaart,F,32.0,2004,Hockey,Silver
Maikel Leonardus van der Vleuten,M,24.0,2012,Equestrianism,Silver
Mink Alphons van der Weerden,M,23.0,2012,Hockey,Silver
Sander Petrus Henricus van der Weide,M,24.0,2000,Hockey,Gold
Sander Petrus Henricus van der Weide,M,28.0,2004,Hockey,Silver
Maarten van der Weijden,M,27.0,2008,Swimming,Gold
"Susan Jacobien Unia ""Suzan"" van der Wielen (-Veen)",F,24.0,1996,Hockey,Bronze
"Susan Jacobien Unia ""Suzan"" van der Wielen (-Veen)",F,28.0,2000,Hockey,Bronze
"Paulina Jacoba ""Pauline"" van der Wildt",F,20.0,1964,Swimming,Bronze
Mark Richard van der Zijden,M,26.0,2000,Swimming,Bronze
"Cornelis Pieter ""Niels"" van der Zwan",M,29.0,1996,Rowing,Gold
Leendert Frans van Dis,M,24.0,1968,Rowing,Silver
Pieta Roberta van Dishoeck,F,28.0,2000,Rowing,Silver
Pieta Roberta van Dishoeck,F,28.0,2000,Rowing,Silver
Marieke Birgitta van Doorn,F,24.0,1984,Hockey,Gold
Marieke Birgitta van Doorn,F,28.0,1988,Hockey,Bronze
Arthur Van Doren,M,21.0,2016,Hockey,Silver
"Maria ""Marieke"" van Drogenbroek",F,19.0,1984,Rowing,Bronze
Amy Deloris Van Dyken (-Rouen),F,23.0,1996,Swimming,Gold
Amy Deloris Van Dyken (-Rouen),F,23.0,1996,Swimming,Gold
Amy Deloris Van Dyken (-Rouen),F,23.0,1996,Swimming,Gold
Amy Deloris Van Dyken (-Rouen),F,23.0,1996,Swimming,Gold
Amy Deloris Van Dyken (-Rouen),F,27.0,2000,Swimming,Gold
Amy Deloris Van Dyken (-Rouen),F,27.0,2000,Swimming,Gold
Anicka van Emden,F,29.0,2016,Judo,Bronze
Harriet van Ettekoven,F,23.0,1984,Rowing,Bronze
Marit van Eupen,F,34.0,2004,Rowing,Bronze
Marit van Eupen,F,38.0,2008,Rowing,Gold
"Marianne Antoinette ""Miek"" van Geenhuizen",F,22.0,2004,Hockey,Silver
"Marianne Antoinette ""Miek"" van Geenhuizen",F,26.0,2008,Hockey,Gold
Margot van Geffen,F,22.0,2012,Hockey,Gold
Margot van Geffen,F,26.0,2016,Hockey,Silver
Yvonne Maria Therse van Gennip,F,23.0,1988,Speed Skating,Gold
Yvonne Maria Therse van Gennip,F,23.0,1988,Speed Skating,Gold
Yvonne Maria Therse van Gennip,F,23.0,1988,Speed Skating,Gold
Jelle van Gorkom,M,25.0,2016,Cycling,Silver
"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,24.0,1992,Equestrianism,Silver
"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,28.0,1996,Equestrianism,Silver
"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,28.0,1996,Equestrianism,Silver
"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,32.0,2000,Equestrianism,Gold
"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,32.0,2000,Equestrianism,Silver
"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,36.0,2004,Equestrianism,Gold
"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,40.0,2008,Equestrianism,Gold
"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,40.0,2008,Equestrianism,Silver
"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,44.0,2012,Equestrianism,Bronze
Louis Marie Van Hege,M,30.0,1920,Football,Gold
Hans van Helden,M,27.0,1976,Speed Skating,Bronze
Hans van Helden,M,27.0,1976,Speed Skating,Bronze
Hans van Helden,M,27.0,1976,Speed Skating,Bronze
"Willemina Cornelia Adriana ""Wilma"" van Hofwegen-van Rijn",F,29.0,2000,Swimming,Silver
Lieve van Kessel,F,26.0,2004,Hockey,Silver
"Lambertus ""Bep"" van Klaveren (Steenhorst-)",M,20.0,1928,Boxing,Gold
Adam Joseph Van Koeverden,M,22.0,2004,Canoeing,Gold
Adam Joseph Van Koeverden,M,22.0,2004,Canoeing,Bronze
Adam Joseph Van Koeverden,M,26.0,2008,Canoeing,Silver
Adam Joseph Van Koeverden,M,30.0,2012,Canoeing,Silver
Robert Van Lancker,M,20.0,1968,Cycling,Bronze
Chantal Jean Van Landeghem,F,22.0,2016,Swimming,Bronze
Ellen Gezina Maria van Langen,F,26.0,1992,Athletics,Gold
Jacinta Van Lint,F,22.0,2000,Swimming,Silver
Caia Jaqueline van Maasakker,F,23.0,2012,Hockey,Gold
Caia Jaqueline van Maasakker,F,27.0,2016,Hockey,Silver
Kitty van Male,F,24.0,2012,Hockey,Gold
Kitty van Male,F,28.0,2016,Hockey,Silver
Aletta van Manen,F,25.0,1984,Hockey,Gold
Aletta van Manen,F,29.0,1988,Hockey,Bronze
Eeke Geertruida van Nes,F,27.0,1996,Rowing,Bronze
Eeke Geertruida van Nes,F,31.0,2000,Rowing,Silver
Eeke Geertruida van Nes,F,31.0,2000,Rowing,Silver
Hadriaan van Nes,M,26.0,1968,Rowing,Silver
Wayde van Niekerk,M,24.0,2016,Athletics,Gold
Moriah Van Norman,F,24.0,2008,Water Polo,Silver
"Robert Logan ""Bob"" Van Osdel",M,22.0,1932,Athletics,Silver
Stanny Van Paesschen,M,19.0,1976,Equestrianism,Bronze
Wouter van Pelt,M,28.0,1996,Hockey,Gold
Wouter van Pelt,M,32.0,2000,Hockey,Gold
Laurine van Riessen,F,22.0,2010,Speed Skating,Bronze
Dorian Benno Eric van Rijsselberge,M,23.0,2012,Sailing,Gold
Dorian Benno Eric van Rijsselberge,M,27.0,2016,Sailing,Gold
Manon van Rooijen,F,18.0,2000,Swimming,Silver
Manon van Rooijen,F,26.0,2008,Swimming,Gold
Dominique Van Roost (Monami-),F,27.0,2000,Tennis,Bronze
Sharon van Rouwendaal,F,22.0,2016,Swimming,Gold
Peter van Roye,M,26.0,1976,Rowing,Bronze
Annemarieke van Rumpt,F,24.0,2004,Rowing,Bronze
Annemarieke van Rumpt,F,28.0,2008,Rowing,Silver
Charline Van Snick,F,21.0,2012,Judo,Bronze
"Petronella Grietje ""Petra"" van Staveren (-van Kleef)",F,18.0,1984,Swimming,Gold
Elliot Van Strydonck,M,28.0,2016,Hockey,Silver
Dirk Van Tichelt,M,32.0,2016,Judo,Bronze
Gerard Pieter Hendrik van Velde,M,30.0,2002,Speed Skating,Gold
"Margot Wilhelmina Teunisje ""Wilma"" van Velsen",F,16.0,1980,Swimming,Bronze
"Margot Wilhelmina Teunisje ""Wilma"" van Velsen",F,20.0,1984,Swimming,Silver
Simon van Velthooven,M,23.0,2012,Cycling,Bronze
Diederik David van Weel,M,26.0,2000,Hockey,Gold
"Wilhelmina ""Winnie"" van Weerdenburg (-Rijke)",F,18.0,1964,Swimming,Bronze
Remco van Wijk,M,23.0,1996,Hockey,Gold
Remco van Wijk,M,27.0,2000,Hockey,Gold
"Johannes Hendrikus Jacques ""Hans"" van Zeeland",M,22.0,1976,Water Polo,Bronze
Vincent Vanasch,M,28.0,2016,Hockey,Silver
Gella Vandecaveye,F,23.0,1996,Judo,Silver
Gella Vandecaveye,F,27.0,2000,Judo,Bronze
Claudio Vandelli,M,23.0,1984,Cycling,Gold
Willy Franois Vanden Berghen,M,21.0,1960,Cycling,Bronze
"Kimberly ""Kim"" Vandenberg",F,24.0,2008,Swimming,Bronze
Sverine Anne-Marie Vandenhende,F,26.0,2000,Judo,Gold
Peter William Vanderkaay,M,20.0,2004,Swimming,Gold
Peter William Vanderkaay,M,24.0,2008,Swimming,Bronze
Peter William Vanderkaay,M,24.0,2008,Swimming,Gold
Peter William Vanderkaay,M,28.0,2012,Swimming,Bronze
Arnold Petrus Maria Vanderlijde,M,21.0,1984,Boxing,Bronze
Arnold Petrus Maria Vanderlijde,M,25.0,1988,Boxing,Bronze
Arnold Petrus Maria Vanderlijde,M,29.0,1992,Boxing,Bronze
Jan Vandrey,M,24.0,2016,Canoeing,Gold
Zhivko Atanasov Vangelov,M,28.0,1988,Wrestling,Silver
Stojna Vangelovska,F,23.0,1988,Basketball,Silver
Simone Vanni,M,25.0,2004,Fencing,Gold
Mria Vanya-Vadsz,F,26.0,1976,Handball,Bronze
Ambruse Vanzekin,M,22.0,2008,Football,Silver
Bice Vanzetta,F,30.0,1992,Cross Country Skiing,Bronze
Bice Vanzetta,F,32.0,1994,Cross Country Skiing,Bronze
Giorgio Vanzetta,M,32.0,1992,Cross Country Skiing,Bronze
Giorgio Vanzetta,M,32.0,1992,Cross Country Skiing,Bronze
Giorgio Vanzetta,M,32.0,1992,Cross Country Skiing,Silver
Giorgio Vanzetta,M,34.0,1994,Cross Country Skiing,Gold
Jnos Vradi,M,19.0,1980,Boxing,Bronze
Bla Vrady,M,19.0,1972,Football,Silver
arko Varaji,M,24.0,1976,Basketball,Silver
Adlan Abuyevich Varayev,M,26.0,1988,Wrestling,Silver
Bashir Magomedovich Varayev,M,24.0,1988,Judo,Bronze
Aleksandar Varbanov,M,24.0,1988,Weightlifting,Bronze
Armen Frunzekovych Vardanian,M,25.0,2008,Wrestling,Bronze
Yuri Vardanyan,M,24.0,1980,Weightlifting,Gold
Peter Dale Varellas,M,23.0,2008,Water Polo,Silver
Dniel Rudolf Varga,M,24.0,2008,Water Polo,Gold
Dnes Andor Varga,M,21.0,2008,Water Polo,Gold
Jnos Varga,M,28.0,1968,Wrestling,Gold
Kroly Varga,M,24.0,1980,Shooting,Gold
Miroslav Varga,M,27.0,1988,Shooting,Gold
Tams Varga,M,29.0,2004,Water Polo,Gold
Tams Varga,M,33.0,2008,Water Polo,Gold
Zoltn Varga,M,19.0,1964,Football,Gold
Zsolt Varga,M,28.0,2000,Water Polo,Gold
Svetlana Anatolyevna Varganova,F,15.0,1980,Swimming,Silver
"Joseph Michael ""Joe"" Vargas",M,28.0,1984,Water Polo,Silver
Lzaro Vargas lvarez,M,28.0,1992,Baseball,Gold
Lzaro Vargas lvarez,M,32.0,1996,Baseball,Gold
Laura Vargas Koch,F,26.0,2016,Judo,Bronze
Rostislav Yevgenyevich Vargashkin,M,27.0,1960,Cycling,Bronze
Pl Vrhidi (Vinkovics-),M,28.0,1960,Football,Bronze
Attila Vri,M,24.0,2000,Water Polo,Gold
Attila Vri,M,28.0,2004,Water Polo,Gold
Petri Johannes Varis,M,24.0,1994,Ice Hockey,Bronze
Vilmos Varj,M,27.0,1964,Athletics,Bronze
"Jacob Stephen ""Jake"" Varner",M,26.0,2012,Wrestling,Gold
Oscar Varona Varona,M,23.0,1972,Basketball,Bronze
Benjamin Gabriel Jean Varonian,M,20.0,2000,Gymnastics,Silver
Jzsef Vrszegi (Vennesz-),M,37.0,1948,Athletics,Bronze
Roman Vartolomeu,M,22.0,1972,Canoeing,Silver
Pekka Antero Vasala,M,24.0,1972,Athletics,Gold
Mara del Monte Vasc Pes Gallardo,F,24.0,2000,Athletics,Bronze
Lilyana Vaseva,F,20.0,1976,Rowing,Silver
Lucian Vasilache,M,25.0,1980,Handball,Bronze
