year,city,direction,dist,depth,richter
1970,usak,north_west,1.4,33.0,4.9
1971,burdur,north_west,1.4,36.0,4.4
1971,burdur,north_west,1.4,5.0,0.0
1975,ankara,north_west,1.4,0.0,0.0
1976,giresun,north_west,1.4,39.0,0.0
1977,aydin,north_west,1.4,5.0,4.2
1977,balikesir,north_west,1.4,11.0,0.0
1980,balikesir,north_west,1.4,0.0,0.0
1980,aydin,north_west,1.4,0.0,0.0
1981,kutahya,north_west,1.4,7.0,0.0
1982,erzurum,north_west,1.4,33.0,0.0
1985,diyarbakir,north_west,1.4,9.0,0.0
1985,isparta,north_west,1.4,0.0,0.0
1987,balikesir,north_west,1.4,1.0,0.0
1989,burdur,north_west,1.4,10.0,0.0
1992,mugla,north_west,1.4,2.0,0.0
1995,tekirdag,north_west,1.4,25.0,0.0
1995,adana,north_west,1.4,15.0,0.0
1997,hatay,north_west,1.4,10.0,0.0
1998,ankara,north_west,1.4,8.0,0.0
1998,balikesir,north_west,1.4,5.0,0.0
1999,cankiri,north_west,1.4,0.0,0.0
1999,sakarya,north_west,1.4,5.0,0.0
2002,mugla,north_west,1.4,10.0,0.0
2003,aydin,north_west,1.4,10.0,4.0
2004,elazig,north_west,1.4,4.0,3.9
2005,aydin,north_west,1.4,8.7,0.0
2005,erzurum,north_west,1.4,2.9,0.0
2007,artvin,north_west,1.4,8.0,0.0
2007,elazig,north_west,1.4,5.5,0.0
2007,denizli,north_west,1.4,15.6,3.5
2007,ankara,north_west,1.4,5.0,0.0
2009,erzurum,north_west,1.4,5.0,3.5
2009,bursa,north_west,1.4,4.9,0.0
2009,van,north_west,1.4,11.9,3.7
2011,kutahya,north_west,1.4,5.4,3.8
2011,kutahya,north_west,1.4,3.6,0.0
2011,van,north_west,1.4,2.9,4.0
2011,van,north_west,1.4,5.0,3.9
2011,van,north_west,1.4,6.7,3.6
2012,van,north_west,1.4,5.2,4.5
2015,balikesir,north_west,1.4,7.4,3.7
2015,malatya,north_west,1.4,5.0,3.7
2017,manisa,north_west,1.4,7.7,3.5
2017,adiyaman,north_west,1.4,8.1,4.0
2012,bitlis,north_west,1.4,5.0,4.2
1919,tekirdag,north_east,1.4,12.0,4.6
1960,erzurum,north_east,1.4,60.0,4.7
1968,sakarya,north_east,1.4,39.0,4.6
1970,afyonkarahisar,north_east,1.4,28.0,4.3
1970,bursa,north_east,1.4,5.0,0.0
1970,mugla,north_east,1.4,23.0,4.5
1972,kutahya,north_east,1.4,51.0,3.8
1976,manisa,north_east,1.4,0.0,0.0
1976,ardahan,north_east,1.4,30.0,0.0
1976,kutahya,north_east,1.4,11.0,3.4
1977,balikesir,north_east,1.4,10.0,0.0
1978,ankara,north_east,1.4,23.0,0.0
1982,mugla,north_east,1.4,0.0,0.0
1983,bursa,north_east,1.4,12.0,0.0
1983,bursa,north_east,1.4,18.0,0.0
1983,erzurum,north_east,1.4,10.0,0.0
1984,mugla,north_east,1.4,0.0,0.0
1985,antalya,north_east,1.4,16.0,0.0
1986,manisa,north_east,1.4,14.0,4.0
1987,ankara,north_east,1.4,10.0,0.0
1989,antalya,north_east,1.4,132.0,0.0
1990,balikesir,north_east,1.4,10.0,0.0
1991,antalya,north_east,1.4,5.0,0.0
1992,malatya,north_east,1.4,10.0,0.0
1994,manisa,north_east,1.4,10.0,0.0
1994,izmir,north_east,1.4,10.0,0.0
1997,hatay,north_east,1.4,23.0,0.0
1997,erzurum,north_east,1.4,0.0,0.0
1997,elazig,north_east,1.4,8.0,0.0
1999,canakkale,north_east,1.4,9.0,0.0
1999,diyarbakir,north_east,1.4,31.0,0.0
1999,cankiri,north_east,1.4,0.0,0.0
1999,sakarya,north_east,1.4,14.0,0.0
2000,cankiri,north_east,1.4,0.0,0.0
2000,cankiri,north_east,1.4,0.0,0.0
2002,van,north_east,1.4,10.0,0.0
2002,erzurum,north_east,1.4,10.0,0.0
2002,agri,north_east,1.4,22.0,0.0
2004,adana,north_east,1.4,10.0,0.0
2004,agri,north_east,1.4,11.0,0.0
2004,elazig,north_east,1.4,10.0,4.5
2005,adiyaman,north_east,1.4,6.1,0.0
2006,corum,north_east,1.4,9.2,0.0
2006,siirt,north_east,1.4,5.0,0.0
2006,balikesir,north_east,1.4,26.0,3.8
2006,agri,north_east,1.4,4.9,0.0
2009,elazig,north_east,1.4,5.0,3.8
2009,kutahya,north_east,1.4,5.7,0.0
2010,kutahya,north_east,1.4,6.4,4.3
2011,kutahya,north_east,1.4,4.2,3.5
2011,adana,north_east,1.4,16.3,4.5
2011,van,north_east,1.4,4.4,3.8
2011,van,north_east,1.4,3.1,3.5
2011,van,north_east,1.4,6.0,3.7
2011,bitlis,north_east,1.4,5.0,3.5
2011,van,north_east,1.4,6.0,3.8
2012,erzurum,north_east,1.4,5.0,4.1
2012,van,north_east,1.4,5.0,4.0
2012,kahramanmaras,north_east,1.4,5.0,4.1
2013,mugla,north_east,1.4,4.0,4.9
2013,kahramanmaras,north_east,1.4,3.1,3.5
2013,erzurum,north_east,1.4,5.0,3.8
2014,kutahya,north_east,1.4,5.2,3.7
2015,erzurum,north_east,1.4,5.0,3.6
2015,balikesir,north_east,1.4,7.0,3.5
2017,van,north_east,1.4,5.0,3.3
2017,manisa,north_east,1.4,7.2,5.0
1974,usak,north,1.4,5.0,0.0
1977,erzurum,north,1.4,10.0,0.0
1983,bursa,north,1.4,10.0,0.0
1995,bingol,north,1.4,8.0,0.0
2003,izmir,north,1.4,9.0,0.0
2003,bingol,north,1.4,8.0,0.0
2004,erzurum,north,1.4,6.0,0.0
2005,ankara,north,1.4,5.0,0.0
1970,kutahya,east,1.4,10.0,4.4
1970,balikesir,east,1.4,10.0,0.0
1971,burdur,east,1.4,33.0,4.6
1971,burdur,east,1.4,12.0,4.3
1981,balikesir,east,1.4,2.0,0.0
1981,balikesir,east,1.4,2.0,0.0
1991,balikesir,east,1.4,15.0,0.0
1996,giresun,east,1.4,0.0,0.0
1997,osmaniye,east,1.4,3.0,0.0
2000,manisa,east,1.4,5.0,0.0
2006,konya,east,1.4,5.7,3.6
2007,adana,east,1.4,18.0,3.6
2011,erzincan,east,1.4,5.0,3.9
2011,elazig,east,1.4,12.9,3.8
2011,van,east,1.4,3.0,4.1
2017,corum,east,1.4,5.0,3.7
1958,denizli,west,1.5,40.0,4.6
1977,izmir,west,1.5,0.0,0.0
1979,balikesir,west,1.5,10.0,4.2
1982,bursa,west,1.5,2.0,0.0
1983,erzincan,west,1.5,37.0,0.0
1990,denizli,west,1.5,25.0,0.0
1990,bolu,west,1.5,10.0,0.0
1995,afyonkarahisar,west,1.5,6.0,0.0
1998,hatay,west,1.5,5.0,0.0
1999,batman,west,1.5,13.0,0.0
2000,elazig,west,1.5,3.0,0.0
2004,bursa,west,1.5,8.0,3.5
2004,ankara,west,1.5,10.0,0.0
2004,elazig,west,1.5,10.0,0.0
2004,sanliurfa,west,1.5,3.0,0.0
2005,hakkari,west,1.5,14.6,0.0
2006,adiyaman,west,1.5,6.1,4.1
2008,antalya,west,1.5,32.1,3.5
2008,denizli,west,1.5,6.1,3.8
2010,elazig,west,1.5,3.0,4.1
2011,cankiri,west,1.5,5.4,0.0
2011,van,west,1.5,5.0,4.2
2011,van,west,1.5,6.2,4.3
2011,van,west,1.5,5.0,3.5
2012,van,west,1.5,5.0,4.1
2015,malatya,west,1.5,1.2,3.6
1945,adana,south_west,1.5,60.0,5.7
1949,malatya,south_west,1.5,80.0,5.2
1967,sakarya,south_west,1.5,10.0,4.2
1968,bingol,south_west,1.5,41.0,5.0
1969,balikesir,south_west,1.5,10.0,4.2
1970,izmir,south_west,1.5,5.0,0.0
1970,canakkale,south_west,1.5,10.0,4.0
1971,kutahya,south_west,1.5,14.0,4.4
1971,kutahya,south_west,1.5,5.0,0.0
1971,burdur,south_west,1.5,15.0,0.0
1971,bartin,south_west,1.5,5.0,4.2
1973,burdur,south_west,1.5,28.0,4.1
1976,manisa,south_west,1.5,10.0,3.9
1976,erzurum,south_west,1.5,37.0,0.0
1977,yalova,south_west,1.5,10.0,0.0
1981,afyonkarahisar,south_west,1.5,0.0,0.0
1982,izmir,south_west,1.5,0.0,0.0
1982,balikesir,south_west,1.5,14.0,0.0
1983,elazig,south_west,1.5,25.0,0.0
1984,balikesir,south_west,1.5,10.0,0.0
1984,mugla,south_west,1.5,15.0,0.0
1986,balikesir,south_west,1.5,10.0,0.0
1987,afyonkarahisar,south_west,1.5,5.0,0.0
1988,bursa,south_west,1.5,8.0,0.0
1989,mugla,south_west,1.5,10.0,0.0
1989,canakkale,south_west,1.5,5.0,0.0
1989,izmir,south_west,1.5,10.0,0.0
1990,isparta,south_west,1.5,2.0,0.0
1990,mugla,south_west,1.5,2.0,3.9
1993,bingol,south_west,1.5,10.0,0.0
1995,mugla,south_west,1.5,0.0,0.0
1995,denizli,south_west,1.5,9.0,0.0
1996,amasya,south_west,1.5,7.0,0.0
1997,sivas,south_west,1.5,4.0,0.0
1997,izmir,south_west,1.5,1.0,0.0
1997,erzurum,south_west,1.5,11.0,0.0
1998,kirikkale,south_west,1.5,1.0,0.0
1998,bingol,south_west,1.5,0.0,0.0
2003,bingol,south_west,1.5,10.0,0.0
2003,bingol,south_west,1.5,10.0,0.0
2003,balikesir,south_west,1.5,10.0,4.1
2004,van,south_west,1.5,10.0,0.0
2004,balikesir,south_west,1.5,14.0,0.0
2004,mugla,south_west,1.5,10.0,0.0
2004,edirne,south_west,1.5,10.0,4.2
2005,manisa,south_west,1.5,10.4,3.6
2006,denizli,south_west,1.5,10.0,4.2
2008,adiyaman,south_west,1.5,3.0,3.6
2008,balikesir,south_west,1.5,6.2,3.6
2008,denizli,south_west,1.5,5.0,0.0
2009,balikesir,south_west,1.5,10.7,3.5
2009,mus,south_west,1.5,4.3,3.8
2009,denizli,south_west,1.5,9.5,4.8
2010,antalya,south_west,1.5,117.6,0.0
2010,agri,south_west,1.5,7.5,3.5
2011,van,south_west,1.5,7.2,4.3
2011,van,south_west,1.5,10.0,3.9
2011,van,south_west,1.5,4.7,4.4
2011,van,south_west,1.5,6.0,3.7
2011,van,south_west,1.5,5.0,3.8
2012,afyonkarahisar,south_west,1.5,5.5,3.7
2012,gaziantep,south_west,1.5,7.4,3.9
2012,van,south_west,1.5,3.2,3.6
2012,kahramanmaras,south_west,1.5,8.1,5.1
2012,balikesir,south_west,1.5,13.8,3.5
2014,canakkale,south_west,1.5,12.9,4.4
2016,kutahya,south_west,1.5,5.4,3.2
2017,adiyaman,south_west,1.5,8.9,3.6
1926,eskisehir,south_east,1.5,10.0,5.5
1953,canakkale,south_east,1.5,20.0,4.9
1964,erzurum,south_east,1.5,20.0,4.6
1966,mus,south_east,1.5,33.0,4.7
1975,balikesir,south_east,1.5,0.0,0.0
1975,bingol,south_east,1.5,38.0,0.0
1978,izmir,south_east,1.5,8.0,0.0
1983,denizli,south_east,1.5,10.0,0.0
1983,aydin,south_east,1.5,6.0,0.0
1984,bursa,south_east,1.5,10.0,0.0
1985,burdur,south_east,1.5,9.0,0.0
1986,afyonkarahisar,south_east,1.5,0.0,0.0
1986,malatya,south_east,1.5,10.0,0.0
1986,kutahya,south_east,1.5,9.0,0.0
1989,adana,south_east,1.5,10.0,0.0
1992,isparta,south_east,1.5,9.0,0.0
1993,aydin,south_east,1.5,5.0,0.0
1995,izmir,south_east,1.5,9.0,0.0
1996,osmaniye,south_east,1.5,5.0,0.0
1996,hatay,south_east,1.5,6.0,0.0
1996,corum,south_east,1.5,10.0,0.0
1998,gumushane,south_east,1.5,2.0,0.0
1999,manisa,south_east,1.5,19.0,0.0
1999,mugla,south_east,1.5,1.0,0.0
2000,adiyaman,south_east,1.5,5.0,0.0
2000,cankiri,south_east,1.5,5.0,0.0
2000,antalya,south_east,1.5,9.0,0.0
2000,van,south_east,1.5,16.0,0.0
2001,osmaniye,south_east,1.5,10.0,0.0
2001,bingol,south_east,1.5,10.0,0.0
2003,erzincan,south_east,1.5,5.0,0.0
2004,aydin,south_east,1.5,13.0,0.0
2005,tokat,south_east,1.5,7.0,0.0
2007,bingol,south_east,1.5,5.0,4.0
2008,bingol,south_east,1.5,12.7,0.0
2010,aydin,south_east,1.5,5.0,3.5
2011,kutahya,south_east,1.5,9.5,4.1
2011,van,south_east,1.5,5.0,4.5
2011,van,south_east,1.5,4.0,3.8
2011,van,south_east,1.5,16.0,3.5
2012,yozgat,south_east,1.5,4.1,3.9
2012,van,south_east,1.5,5.0,4.2
2017,manisa,south_east,1.5,3.4,3.8
1945,kastamonu,south,1.5,10.0,5.1
1967,balikesir,south,1.5,37.0,4.5
1969,balikesir,south,1.5,19.0,0.0
1977,izmir,south,1.5,0.0,0.0
1987,diyarbakir,south,1.5,10.0,0.0
1987,izmir,south,1.5,10.0,3.9
1990,aydin,south,1.5,1.0,0.0
1994,izmir,south,1.5,5.0,0.0
1994,kocaeli,south,1.5,9.0,0.0
1995,denizli,south,1.5,7.0,0.0
1996,elazig,south,1.5,13.0,0.0
1998,hatay,south,1.5,31.0,0.0
1999,kocaeli,south,1.5,9.0,0.0
2004,ankara,south,1.5,10.0,4.4
2005,osmaniye,south,1.5,15.1,0.0
2007,elazig,south,1.5,6.5,0.0
2007,denizli,south,1.5,8.7,0.0
2008,kayseri,south,1.5,5.0,0.0
2011,kutahya,south,1.5,8.6,4.5
2011,van,south,1.5,4.6,3.8
2016,afyonkarahisar,south,1.5,5.0,3.6
1923,tokat,north_west,1.5,10.0,5.6
1950,diyarbakir,north_west,1.5,50.0,5.1
1953,balikesir,north_west,1.5,10.0,4.6
1957,balikesir,north_west,1.5,10.0,4.9
1960,erzincan,north_west,1.5,10.0,0.0
1962,igdir,north_west,1.5,15.0,0.0
1970,usak,north_west,1.5,88.0,4.5
1970,kutahya,north_west,1.5,5.0,0.0
1970,kutahya,north_west,1.5,5.0,0.0
1971,antalya,north_west,1.5,30.0,4.5
1971,kutahya,north_west,1.5,5.0,0.0
1971,canakkale,north_west,1.5,5.0,0.0
1977,aydin,north_west,1.5,0.0,0.0
1979,ankara,north_west,1.5,0.0,0.0
1982,manisa,north_west,1.5,10.0,0.0
1984,aydin,north_west,1.5,22.0,0.0
1986,balikesir,north_west,1.5,5.0,0.0
1990,burdur,north_west,1.5,2.0,0.0
1991,burdur,north_west,1.5,5.0,0.0
1993,izmir,north_west,1.5,23.0,0.0
1994,cankiri,north_west,1.5,10.0,0.0
1996,izmir,north_west,1.5,10.0,0.0
1997,hatay,north_west,1.5,20.0,0.0
1997,izmir,north_west,1.5,5.0,0.0
1998,adana,north_west,1.5,10.0,0.0
1999,adiyaman,north_west,1.5,6.0,0.0
2000,sakarya,north_west,1.5,14.0,0.0
2000,mus,north_west,1.5,0.0,0.0
2000,gaziantep,north_west,1.5,2.0,0.0
2000,manisa,north_west,1.5,7.0,0.0
2000,manisa,north_west,1.5,5.0,0.0
2001,van,north_west,1.5,15.0,0.0
2001,corum,north_west,1.5,5.0,0.0
2002,kirikkale,north_west,1.5,6.0,0.0
2002,kahramanmaras,north_west,1.5,13.0,0.0
2003,bingol,north_west,1.5,5.0,0.0
2003,denizli,north_west,1.5,9.0,0.0
2004,kahramanmaras,north_west,1.5,8.0,0.0
2004,erzurum,north_west,1.5,10.0,0.0
2004,erzurum,north_west,1.5,10.0,0.0
2004,mugla,north_west,1.5,15.0,4.2
2006,balikesir,north_west,1.5,16.4,3.8
2007,mugla,north_west,1.5,5.6,3.8
2007,diyarbakir,north_west,1.5,3.5,3.6
2008,denizli,north_west,1.5,8.8,3.7
2008,kirikkale,north_west,1.5,5.0,4.2
2010,antalya,north_west,1.5,24.5,0.0
2011,kutahya,north_west,1.5,5.0,3.6
2011,van,north_west,1.5,5.0,4.5
2011,van,north_west,1.5,5.0,6.7
2011,van,north_west,1.5,4.7,3.6
2011,van,north_west,1.5,5.0,3.7
2011,van,north_west,1.5,4.5,3.6
2011,van,north_west,1.5,4.0,3.5
2011,van,north_west,1.5,6.0,3.5
2012,malatya,north_west,1.5,5.0,3.5
2012,van,north_west,1.5,2.6,3.6
2012,kahramanmaras,north_west,1.5,7.1,3.8
2016,van,north_west,1.5,5.0,3.8
2017,yozgat,north_west,1.5,4.8,3.4
2017,manisa,north_west,1.5,11.8,3.5
2017,mugla,north_west,1.5,5.0,3.1
2017,balikesir,north_west,1.5,6.4,4.3
1939,erzincan,north_east,1.5,10.0,4.8
1941,erzincan,north_east,1.5,70.0,5.6
1942,balikesir,north_east,1.5,10.0,5.8
1957,elazig,north_east,1.5,10.0,4.8
1957,sakarya,north_east,1.5,70.0,4.6
1964,bursa,north_east,1.5,34.0,7.0
1966,mus,north_east,1.5,46.0,4.6
1968,bursa,north_east,1.5,4.0,4.5
1968,balikesir,north_east,1.5,5.0,0.0
1971,kutahya,north_east,1.5,5.0,0.0
1971,balikesir,north_east,1.5,10.0,4.1
1974,burdur,north_east,1.5,24.0,4.5
1976,mugla,north_east,1.5,0.0,0.0
1977,balikesir,north_east,1.5,4.0,4.2
1978,bursa,north_east,1.5,0.0,0.0
1979,van,north_east,1.5,44.0,0.0
1979,manisa,north_east,1.5,0.0,0.0
1982,burdur,north_east,1.5,0.0,0.0
1982,ardahan,north_east,1.5,3.0,0.0
1983,antalya,north_east,1.5,0.0,0.0
1986,izmir,north_east,1.5,7.0,4.2
1988,afyonkarahisar,north_east,1.5,10.0,0.0
1989,mugla,north_east,1.5,10.0,0.0
1989,antalya,north_east,1.5,5.0,0.0
1989,izmir,north_east,1.5,10.0,0.0
1990,izmir,north_east,1.5,4.0,0.0
1991,burdur,north_east,1.5,10.0,0.0
1992,kahramanmaras,north_east,1.5,10.0,0.0
1994,tekirdag,north_east,1.5,10.0,0.0
1995,bursa,north_east,1.5,5.0,0.0
1996,osmaniye,north_east,1.5,0.0,0.0
1996,amasya,north_east,1.5,3.0,0.0
1997,corum,north_east,1.5,5.0,0.0
1998,corum,north_east,1.5,0.0,0.0
1999,diyarbakir,north_east,1.5,0.0,0.0
1999,cankiri,north_east,1.5,1.0,0.0
1999,sivas,north_east,1.5,8.0,0.0
1999,sakarya,north_east,1.5,15.0,0.0
1999,bolu,north_east,1.5,10.0,0.0
2000,van,north_east,1.5,0.0,0.0
2000,denizli,north_east,1.5,8.0,0.0
2001,kahramanmaras,north_east,1.5,10.0,0.0
2001,cankiri,north_east,1.5,7.0,0.0
2002,afyonkarahisar,north_east,1.5,3.0,0.0
2003,bingol,north_east,1.5,10.0,0.0
2003,bingol,north_east,1.5,10.0,0.0
2003,duzce,north_east,1.5,8.0,0.0
2003,denizli,north_east,1.5,9.0,0.0
2003,malatya,north_east,1.5,12.0,0.0
2005,bingol,north_east,1.5,24.1,0.0
2006,diyarbakir,north_east,1.5,6.2,0.0
2006,sanliurfa,north_east,1.5,4.1,0.0
2006,van,north_east,1.5,10.5,0.0
2007,kutahya,north_east,1.5,5.3,3.5
2009,aydin,north_east,1.5,5.0,3.8
2010,diyarbakir,north_east,1.5,5.0,3.5
2010,balikesir,north_east,1.5,12.5,4.9
2011,mus,north_east,1.5,5.0,4.5
2011,mus,north_east,1.5,5.0,0.0
2011,kutahya,north_east,1.5,5.6,4.6
2011,van,north_east,1.5,5.0,4.1
2012,van,north_east,1.5,5.0,3.5
2013,mugla,north_east,1.5,5.0,3.6
2014,antalya,north_east,1.5,50.4,3.8
2017,canakkale,north_east,1.5,5.8,3.5
2017,mugla,north_east,1.5,6.0,3.7
2017,kahramanmaras,north_east,1.5,5.0,3.7
1967,sakarya,north,1.5,33.0,6.3
1969,balikesir,north,1.5,51.0,0.0
1980,kutahya,north,1.5,10.0,0.0
1981,canakkale,north,1.5,6.0,3.8
1982,mugla,north,1.5,0.0,0.0
1982,balikesir,north,1.5,10.0,0.0
1996,kocaeli,north,1.5,5.0,0.0
1996,aydin,north,1.5,15.0,0.0
1998,adana,north,1.5,8.0,0.0
1999,manisa,north,1.5,8.0,0.0
1999,sakarya,north,1.5,5.0,0.0
2000,van,north,1.5,8.0,0.0
2006,sanliurfa,north,1.5,5.0,0.0
2011,van,north,1.5,6.0,4.1
2011,van,north,1.5,6.0,3.9
2012,van,north,1.5,5.0,4.1
2014,corum,north,1.5,1.8,3.6
2015,malatya,north,1.5,7.1,5.1
1928,izmir,east,1.5,10.0,6.1
1953,balikesir,east,1.5,12.0,4.7
1967,balikesir,east,1.5,5.0,0.0
1976,balikesir,east,1.5,0.0,0.0
1980,kahramanmaras,east,1.5,64.0,0.0
1982,manisa,east,1.5,11.0,0.0
2000,elazig,east,1.5,0.0,0.0
2000,balikesir,east,1.5,10.0,0.0
2001,elazig,east,1.5,6.0,0.0
2003,balikesir,east,1.5,17.0,0.0
2004,erzurum,east,1.5,10.0,0.0
2007,agri,east,1.5,5.0,0.0
2007,agri,east,1.5,3.8,0.0
2009,mus,east,1.5,5.0,0.0
1967,corum,west,1.6,33.0,4.3
1975,diyarbakir,west,1.6,32.0,0.0
1975,diyarbakir,west,1.6,18.0,0.0
1979,kastamonu,west,1.6,10.0,0.0
1995,afyonkarahisar,west,1.6,2.0,0.0
1995,afyonkarahisar,west,1.6,6.0,0.0
1996,kahramanmaras,west,1.6,1.0,0.0
1997,bingol,west,1.6,15.0,0.0
1999,diyarbakir,west,1.6,6.0,0.0
2000,adana,west,1.6,2.0,0.0
2000,sivas,west,1.6,0.0,0.0
2000,antalya,west,1.6,5.0,0.0
2004,mugla,west,1.6,10.0,3.5
2010,gumushane,west,1.6,5.1,0.0
2011,van,west,1.6,12.6,4.0
2012,agri,west,1.6,6.9,3.9
2012,adana,west,1.6,18.7,4.7
1940,cankiri,south_west,1.6,10.0,4.9
1951,kastamonu,south_west,1.6,40.0,4.9
1957,sakarya,south_west,1.6,10.0,4.8
1959,mugla,south_west,1.6,30.0,4.8
1967,ankara,south_west,1.6,5.0,0.0
1969,manisa,south_west,1.6,40.0,4.8
1970,kutahya,south_west,1.6,10.0,4.0
1970,kutahya,south_west,1.6,42.0,4.9
1975,canakkale,south_west,1.6,0.0,0.0
1976,mugla,south_west,1.6,0.0,0.0
1976,kutahya,south_west,1.6,11.0,3.5
1977,mugla,south_west,1.6,0.0,0.0
1977,balikesir,south_west,1.6,3.0,3.9
1978,bursa,south_west,1.6,10.0,0.0
1979,duzce,south_west,1.6,9.0,0.0
1982,denizli,south_west,1.6,3.0,4.3
1984,mugla,south_west,1.6,30.0,0.0
1984,bursa,south_west,1.6,10.0,0.0
1985,mugla,south_west,1.6,10.0,0.0
1986,malatya,south_west,1.6,10.0,0.0
1987,sanliurfa,south_west,1.6,10.0,0.0
1987,manisa,south_west,1.6,10.0,0.0
1987,isparta,south_west,1.6,6.0,0.0
1990,burdur,south_west,1.6,10.0,0.0
1990,manisa,south_west,1.6,10.0,3.7
1991,usak,south_west,1.6,6.0,0.0
1994,kutahya,south_west,1.6,5.0,0.0
1994,kutahya,south_west,1.6,10.0,0.0
1996,mugla,south_west,1.6,0.0,0.0
1997,erzurum,south_west,1.6,0.0,0.0
1999,mugla,south_west,1.6,1.0,0.0
1999,duzce,south_west,1.6,16.0,0.0
1999,duzce,south_west,1.6,7.0,0.0
1999,sakarya,south_west,1.6,5.0,0.0
1999,sivas,south_west,1.6,1.0,0.0
1999,duzce,south_west,1.6,10.0,0.0
1999,tokat,south_west,1.6,5.0,0.0
1999,balikesir,south_west,1.6,13.0,0.0
2000,duzce,south_west,1.6,7.0,0.0
2000,cankiri,south_west,1.6,0.0,0.0
2000,kars,south_west,1.6,8.0,0.0
2000,mugla,south_west,1.6,0.0,0.0
2000,van,south_west,1.6,5.0,0.0
2001,erzurum,south_west,1.6,1.0,0.0
2001,adana,south_west,1.6,6.0,0.0
2002,adiyaman,south_west,1.6,5.0,0.0
2003,sakarya,south_west,1.6,9.0,4.1
2003,samsun,south_west,1.6,3.0,0.0
2003,siirt,south_west,1.6,10.0,0.0
2004,elazig,south_west,1.6,5.0,0.0
2004,duzce,south_west,1.6,10.0,0.0
2004,erzincan,south_west,1.6,6.0,0.0
2005,erzurum,south_west,1.6,5.0,0.0
2007,elazig,south_west,1.6,5.0,0.0
2007,isparta,south_west,1.6,5.0,0.0
2008,izmir,south_west,1.6,5.0,0.0
2008,denizli,south_west,1.6,5.0,0.0
2008,kastamonu,south_west,1.6,2.5,0.0
2008,denizli,south_west,1.6,5.0,3.8
2010,antalya,south_west,1.6,31.7,3.7
2011,van,south_west,1.6,5.0,3.8
2011,van,south_west,1.6,5.0,3.9
2011,van,south_west,1.6,5.0,3.7
2012,van,south_west,1.6,5.0,4.2
2012,kahramanmaras,south_west,1.6,11.3,3.7
2012,tunceli,south_west,1.6,5.0,3.5
2014,kutahya,south_west,1.6,5.0,3.8
2014,van,south_west,1.6,5.0,4.1
2014,erzurum,south_west,1.6,1.6,3.6
2017,canakkale,south_west,1.6,13.3,5.2
1924,erzurum,south_east,1.6,30.0,0.0
1924,erzurum,south_east,1.6,30.0,5.2
1924,erzurum,south_east,1.6,30.0,4.9
1924,erzurum,south_east,1.6,30.0,4.9
1924,erzurum,south_east,1.6,5.0,0.0
1924,erzurum,south_east,1.6,10.0,4.7
1925,erzurum,south_east,1.6,30.0,4.9
1930,hakkari,south_east,1.6,10.0,4.9
1936,denizli,south_east,1.6,10.0,4.8
1966,diyarbakir,south_east,1.6,172.0,4.6
1967,sakarya,south_east,1.6,46.0,4.4
1970,kutahya,south_east,1.6,28.0,0.0
1976,aydin,south_east,1.6,0.0,0.0
1976,canakkale,south_east,1.6,0.0,0.0
1978,mugla,south_east,1.6,0.0,0.0
1978,manisa,south_east,1.6,10.0,0.0
1979,denizli,south_east,1.6,10.0,4.3
1984,afyonkarahisar,south_east,1.6,10.0,0.0
1984,denizli,south_east,1.6,10.0,0.0
1984,erzurum,south_east,1.6,19.0,0.0
1989,kayseri,south_east,1.6,33.0,0.0
1990,kirikkale,south_east,1.6,10.0,0.0
1991,balikesir,south_east,1.6,19.0,0.0
1992,denizli,south_east,1.6,12.0,0.0
1994,kahramanmaras,south_east,1.6,10.0,0.0
1994,balikesir,south_east,1.6,17.0,0.0
1995,kahramanmaras,south_east,1.6,0.0,0.0
1996,elazig,south_east,1.6,5.0,0.0
1996,erzincan,south_east,1.6,0.0,0.0
1996,samsun,south_east,1.6,21.0,0.0
1996,samsun,south_east,1.6,84.0,0.0
1996,burdur,south_east,1.6,7.0,0.0
1996,bolu,south_east,1.6,39.0,0.0
1997,amasya,south_east,1.6,2.0,0.0
1997,bursa,south_east,1.6,13.0,0.0
1999,kocaeli,south_east,1.6,16.0,0.0
1999,kocaeli,south_east,1.6,17.0,0.0
1999,duzce,south_east,1.6,10.0,0.0
1999,denizli,south_east,1.6,5.0,0.0
2001,elazig,south_east,1.6,2.0,0.0
2002,adiyaman,south_east,1.6,10.0,0.0
2002,mugla,south_east,1.6,8.0,0.0
2002,adana,south_east,1.6,6.0,0.0
2002,tunceli,south_east,1.6,4.0,0.0
2003,tunceli,south_east,1.6,3.0,0.0
2003,denizli,south_east,1.6,7.0,0.0
2004,erzurum,south_east,1.6,10.0,0.0
2004,elazig,south_east,1.6,10.0,0.0
2005,erzurum,south_east,1.6,5.0,3.7
2005,manisa,south_east,1.6,13.8,3.6
2006,sivas,south_east,1.6,5.0,3.8
2009,izmir,south_east,1.6,5.3,0.0
2010,elazig,south_east,1.6,6.0,4.1
2011,van,south_east,1.6,5.0,3.9
2012,kutahya,south_east,1.6,5.2,3.7
2013,manisa,south_east,1.6,11.8,3.7
2013,van,south_east,1.6,1.0,3.7
2013,van,south_east,1.6,1.4,3.5
2016,bilecik,south_east,1.6,5.0,4.2
1964,adiyaman,south,1.6,3.0,5.7
1966,manisa,south,1.6,23.0,4.5
1967,tekirdag,south,1.6,10.0,4.1
1980,kutahya,south,1.6,22.0,4.3
